Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
513554,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Active,XD,10.00,INE451L01014,Iron &amp; Steel Products,Equity
513605,SRIPIPES,Srikalahasthi Pipes Limited,Active,B ,10.00,INE943C01027,Iron &amp; Steel Products,Equity
517146,USHAMART,USHA MARTIN LTD.,Active,B ,1.00,INE228A01035,Iron &amp; Steel Products,Equity
517374,MUKSTRI,MUKESH STRIPS LTD.,Active,XT,10.00,INE946G01013,Iron &amp; Steel Products,Equity
523728,SIDDHATUBE,SIDDHARTHA TUBES LTD.,Active,XT,10.00,INE708B01018,Iron &amp; Steel Products,Equity
526608,ELECTHERM,ELECTROTHERM (INDIA) LTD.,Active,B ,10.00,INE822G01016,Iron &amp; Steel Products,Equity
526977,CRIMSON,Crimson Metal Engineering Company Ltd,Active,P ,10.00,INE318P01016,Iron &amp; Steel Products,Equity
526981,SHBAJRG,SHRI BAJRANG ALLOYS LTD.,Active,XD,10.00,INE402H01015,Iron &amp; Steel Products,Equity
530129,NILE,NILE LTD.,Active,XD,10.00,INE445D01013,Iron &amp; Steel Products,Equity
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD.,Active,XT,10.00,INE497E01012,Iron &amp; Steel Products,Equity
530655,GOODLUC,GOODLUCK STEEL TUBES LTD.,Active,B ,2.00,INE127I01024,Iron &amp; Steel Products,Equity
531289,NATFIT,National Fittings Limited,Active,XD,10.00,INE643C01015,Iron &amp; Steel Products,Equity
531638,SURAJLTD,SURAJ LTD.-$,Active,XD,10.00,INE713C01016,Iron &amp; Steel Products,Equity
531810,METALCO,METAL COATINGS (INDIA) LTD.,Active,XT,10.00,INE161E01014,Iron &amp; Steel Products,Equity
531913,GOPAIST,GOPAL IRON &amp; STEELS CO.(GUJARAT) LTD.,Active,XT,10.00,INE641H01018,Iron &amp; Steel Products,Equity
532650,MSPL,MSP STEEL &amp; POWER LTD.,Active,B ,10.00,INE752G01015,Iron &amp; Steel Products,Equity
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Active,B ,10.00,INE545H01011,Iron &amp; Steel Products,Equity
532918,RATHIBAR,RATHI BARS LTD.,Active,XD,10.00,INE575I01016,Iron &amp; Steel Products,Equity
533110,SPSL,SHREE PRECOATED STEELS LTD.,Active,XD,10.00,INE318K01017,Iron &amp; Steel Products,Equity
533270,BEDMUTHA,BEDMUTHA INDUSTRIES LTD.,Active,B ,10.00,INE844K01012,Iron &amp; Steel Products,Equity
533758,APLAPOLLO,APL APOLLO TUBES LTD.,Active,B ,10.00,INE702C01019,Iron &amp; Steel Products,Equity
534064,AIML,ALLIANCE INTEGRATED METALIKS LTD.,Active,XT,10.00,INE123D01016,Iron &amp; Steel Products,Equity
534392,VSSL,VARDHMAN SPECIAL STEELS LTD.,Active,B ,10.00,INE050M01012,Iron &amp; Steel Products,Equity
538546,BRPL,Bansal Roofing Products Ltd,Active,M ,10.00,INE319Q01012,Iron &amp; Steel Products,Equity
538610,UNISON,Unison Metals Ltd,Active,XD,10.00,INE099D01018,Iron &amp; Steel Products,Equity
538963,PACT,Pact Industries Ltd,Active,XD,10.00,INE494K01016,Iron &amp; Steel Products,Equity
539309,RAMASTEEL,Rama Steel Tubes Ltd,Active,B ,5.00,INE230R01027,Iron &amp; Steel Products,Equity
539799,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.00,INE316L01019,Iron &amp; Steel Products,Equity
